batchsize,dim_input,dim_output,use_bias,activation_fct,hashkey
63,10403,1687,1,1,"[63,10403,1687,1,1]"
64,28410,3857,1,1,"[64,28410,3857,1,1]"
14,19567,1937,1,1,"[14,19567,1937,1,1]"
60,23000,3340,1,1,"[60,23000,3340,1,1]"
19,350,3750,1,0,"[19,350,3750,1,0]"
13,21552,2536,1,0,"[13,21552,2536,1,0]"
49,26548,2260,0,1,"[49,26548,2260,0,1]"
25,17393,1639,1,0,"[25,17393,1639,1,0]"
26,25203,3677,0,1,"[26,25203,3677,0,1]"
42,14083,3473,0,1,"[42,14083,3473,0,1]"
60,28463,1652,0,1,"[60,28463,1652,0,1]"
46,25936,2183,1,1,"[46,25936,2183,1,1]"
40,27006,1269,1,0,"[40,27006,1269,1,0]"
30,21200,3728,0,0,"[30,21200,3728,0,0]"
24,19487,3448,0,0,"[24,19487,3448,0,0]"
55,16132,902,1,0,"[55,16132,902,1,0]"
62,9349,3020,0,1,"[62,9349,3020,0,1]"
39,28775,1541,1,0,"[39,28775,1541,1,0]"
49,29162,1270,1,0,"[49,29162,1270,1,0]"
51,23851,2400,0,0,"[51,23851,2400,0,0]"
44,31450,3963,1,1,"[44,31450,3963,1,1]"
56,15509,731,1,0,"[56,15509,731,1,0]"
20,14935,3684,1,0,"[20,14935,3684,1,0]"
58,8715,1596,1,0,"[58,8715,1596,1,0]"
64,20378,2004,1,1,"[64,20378,2004,1,1]"
54,20675,3932,0,1,"[54,20675,3932,0,1]"
14,16181,3883,0,0,"[14,16181,3883,0,0]"
37,13661,26,1,1,"[37,13661,26,1,1]"
13,16581,2846,0,0,"[13,16581,2846,0,0]"
60,14941,3938,1,1,"[60,14941,3938,1,1]"
21,30304,1073,0,0,"[21,30304,1073,0,0]"
39,24725,830,0,1,"[39,24725,830,0,1]"
45,10071,1392,1,0,"[45,10071,1392,1,0]"
57,5350,3871,0,1,"[57,5350,3871,0,1]"
21,19102,2040,1,1,"[21,19102,2040,1,1]"
8,30358,1027,0,0,"[8,30358,1027,0,0]"
5,22554,2360,1,0,"[5,22554,2360,1,0]"
49,23486,1233,1,0,"[49,23486,1233,1,0]"
45,12046,253,0,0,"[45,12046,253,0,0]"
8,23348,783,0,0,"[8,23348,783,0,0]"
48,28080,213,0,0,"[48,28080,213,0,0]"
31,5935,2489,1,0,"[31,5935,2489,1,0]"
41,11603,2450,1,1,"[41,11603,2450,1,1]"
16,29736,3086,0,0,"[16,29736,3086,0,0]"
24,26853,2908,0,1,"[24,26853,2908,0,1]"
38,25668,3913,1,1,"[38,25668,3913,1,1]"
4,29114,2128,1,0,"[4,29114,2128,1,0]"
33,25390,2283,1,0,"[33,25390,2283,1,0]"
57,2813,2145,0,0,"[57,2813,2145,0,0]"
37,9106,968,1,0,"[37,9106,968,1,0]"
43,5109,2263,1,1,"[43,5109,2263,1,1]"
11,29469,3253,1,1,"[11,29469,3253,1,1]"
61,13852,1125,0,0,"[61,13852,1125,0,0]"
53,402,3212,1,1,"[53,402,3212,1,1]"
50,21139,3541,0,0,"[50,21139,3541,0,0]"
10,19562,3388,1,1,"[10,19562,3388,1,1]"
4,7814,2285,1,1,"[4,7814,2285,1,1]"
29,28882,961,1,1,"[29,28882,961,1,1]"
35,4740,2679,1,0,"[35,4740,2679,1,0]"
29,13949,3650,0,1,"[29,13949,3650,0,1]"
62,10409,1892,0,0,"[62,10409,1892,0,0]"
39,13028,2040,0,1,"[39,13028,2040,0,1]"
40,19348,1674,0,0,"[40,19348,1674,0,0]"
20,29126,3105,1,1,"[20,29126,3105,1,1]"
13,16297,3529,0,1,"[13,16297,3529,0,1]"
25,16152,66,0,0,"[25,16152,66,0,0]"
63,16901,2925,0,0,"[63,16901,2925,0,0]"
18,15439,3868,0,0,"[18,15439,3868,0,0]"
49,19553,1458,1,0,"[49,19553,1458,1,0]"
33,5529,501,1,0,"[33,5529,501,1,0]"
30,11496,3967,0,0,"[30,11496,3967,0,0]"
55,11932,3363,0,0,"[55,11932,3363,0,0]"
57,26667,426,0,0,"[57,26667,426,0,0]"
17,20229,4001,0,1,"[17,20229,4001,0,1]"
19,7199,601,1,0,"[19,7199,601,1,0]"
32,3227,3541,1,1,"[32,3227,3541,1,1]"
61,9292,2426,0,1,"[61,9292,2426,0,1]"
49,12984,3533,1,0,"[49,12984,3533,1,0]"
1,30644,2686,1,1,"[1,30644,2686,1,1]"
12,30993,914,0,1,"[12,30993,914,0,1]"
37,32578,3256,1,1,"[37,32578,3256,1,1]"
33,10081,2538,0,0,"[33,10081,2538,0,0]"
2,32438,2686,1,1,"[2,32438,2686,1,1]"
44,26377,797,1,0,"[44,26377,797,1,0]"
39,3955,3921,0,1,"[39,3955,3921,0,1]"
33,14002,3732,1,0,"[33,14002,3732,1,0]"
29,26538,3058,1,1,"[29,26538,3058,1,1]"
43,18187,1984,1,1,"[43,18187,1984,1,1]"
62,32579,1056,0,0,"[62,32579,1056,0,0]"
5,1172,2196,1,0,"[5,1172,2196,1,0]"
6,31076,310,1,1,"[6,31076,310,1,1]"
5,10562,1489,0,0,"[5,10562,1489,0,0]"
58,5182,3352,1,1,"[58,5182,3352,1,1]"
4,7528,2628,0,1,"[4,7528,2628,0,1]"
15,28485,3714,0,1,"[15,28485,3714,0,1]"
41,22946,3164,0,1,"[41,22946,3164,0,1]"
60,8031,2894,0,0,"[60,8031,2894,0,0]"
45,20547,1674,0,1,"[45,20547,1674,0,1]"
35,99,3499,1,1,"[35,99,3499,1,1]"
22,20007,2242,0,1,"[22,20007,2242,0,1]"
16,14416,2937,1,1,"[16,14416,2937,1,1]"
64,7276,3291,0,1,"[64,7276,3291,0,1]"
17,25811,2773,0,1,"[17,25811,2773,0,1]"
37,13673,1667,1,1,"[37,13673,1667,1,1]"
26,27597,752,0,1,"[26,27597,752,0,1]"
35,12183,3109,1,1,"[35,12183,3109,1,1]"
21,30578,3326,0,0,"[21,30578,3326,0,0]"
37,21643,1567,0,0,"[37,21643,1567,0,0]"
56,9705,2003,0,0,"[56,9705,2003,0,0]"
42,10983,2835,1,1,"[42,10983,2835,1,1]"
57,30363,788,0,1,"[57,30363,788,0,1]"
36,12509,3543,0,0,"[36,12509,3543,0,0]"
32,28515,1833,0,0,"[32,28515,1833,0,0]"
39,13441,395,0,1,"[39,13441,395,0,1]"
37,12192,3824,1,0,"[37,12192,3824,1,0]"
41,25912,3954,1,1,"[41,25912,3954,1,1]"
10,25618,380,1,0,"[10,25618,380,1,0]"
35,26947,2222,0,0,"[35,26947,2222,0,0]"
51,30145,4067,0,0,"[51,30145,4067,0,0]"
47,23952,2452,1,1,"[47,23952,2452,1,1]"
17,29090,3191,0,0,"[17,29090,3191,0,0]"
45,8518,650,0,1,"[45,8518,650,0,1]"
45,4968,1851,1,0,"[45,4968,1851,1,0]"
15,18228,2388,0,1,"[15,18228,2388,0,1]"
7,10815,3728,1,0,"[7,10815,3728,1,0]"
51,6795,1146,0,0,"[51,6795,1146,0,0]"
62,5743,1497,0,1,"[62,5743,1497,0,1]"
8,28933,4034,0,0,"[8,28933,4034,0,0]"
40,5316,3643,1,0,"[40,5316,3643,1,0]"
16,15283,2284,0,0,"[16,15283,2284,0,0]"
39,14482,992,0,1,"[39,14482,992,0,1]"
7,29396,1153,0,0,"[7,29396,1153,0,0]"
43,5664,1529,0,1,"[43,5664,1529,0,1]"
45,21724,3831,0,1,"[45,21724,3831,0,1]"
54,30362,2765,1,0,"[54,30362,2765,1,0]"
60,27050,343,0,0,"[60,27050,343,0,0]"
16,13023,3024,1,0,"[16,13023,3024,1,0]"
55,30445,2307,1,0,"[55,30445,2307,1,0]"
25,13454,2782,0,1,"[25,13454,2782,0,1]"
47,4172,304,1,1,"[47,4172,304,1,1]"
17,18246,3701,0,0,"[17,18246,3701,0,0]"
63,8680,2491,0,0,"[63,8680,2491,0,0]"
10,16816,585,1,0,"[10,16816,585,1,0]"
8,28226,3715,0,1,"[8,28226,3715,0,1]"
50,6349,3693,1,1,"[50,6349,3693,1,1]"
52,29388,1452,1,0,"[52,29388,1452,1,0]"
5,21033,1983,1,1,"[5,21033,1983,1,1]"
10,26212,3637,0,1,"[10,26212,3637,0,1]"
13,29253,3856,0,0,"[13,29253,3856,0,0]"
32,7829,2911,1,0,"[32,7829,2911,1,0]"
53,15293,1909,0,0,"[53,15293,1909,0,0]"
10,20927,2496,1,0,"[10,20927,2496,1,0]"
48,26055,2734,1,0,"[48,26055,2734,1,0]"
30,542,3656,1,1,"[30,542,3656,1,1]"
39,24798,3886,1,0,"[39,24798,3886,1,0]"
55,1598,3582,0,1,"[55,1598,3582,0,1]"
10,17358,484,1,1,"[10,17358,484,1,1]"
18,29018,847,1,1,"[18,29018,847,1,1]"
51,24441,1019,0,1,"[51,24441,1019,0,1]"
61,25505,1672,0,1,"[61,25505,1672,0,1]"
30,18991,1553,1,1,"[30,18991,1553,1,1]"
39,6716,2293,0,0,"[39,6716,2293,0,0]"
9,17888,2990,0,0,"[9,17888,2990,0,0]"
5,10516,964,0,0,"[5,10516,964,0,0]"
20,23300,3656,0,1,"[20,23300,3656,0,1]"
55,28814,2798,1,0,"[55,28814,2798,1,0]"
32,20860,2419,0,1,"[32,20860,2419,0,1]"
24,4033,2244,0,0,"[24,4033,2244,0,0]"
11,14703,2161,0,0,"[11,14703,2161,0,0]"
5,4894,3849,0,1,"[5,4894,3849,0,1]"
43,9187,1193,0,1,"[43,9187,1193,0,1]"
9,18889,2046,1,0,"[9,18889,2046,1,0]"
18,21187,3188,1,1,"[18,21187,3188,1,1]"
10,8833,513,0,0,"[10,8833,513,0,0]"
34,22768,2677,0,0,"[34,22768,2677,0,0]"
22,1199,3536,0,0,"[22,1199,3536,0,0]"
28,12244,1325,1,1,"[28,12244,1325,1,1]"
48,10843,2424,1,1,"[48,10843,2424,1,1]"
2,20519,16,1,1,"[2,20519,16,1,1]"
6,3984,2322,1,0,"[6,3984,2322,1,0]"
33,24456,857,0,0,"[33,24456,857,0,0]"
36,10329,4002,0,1,"[36,10329,4002,0,1]"
49,2864,1410,1,1,"[49,2864,1410,1,1]"
48,11578,1655,0,0,"[48,11578,1655,0,0]"
15,32701,1113,1,1,"[15,32701,1113,1,1]"
45,1487,3585,1,1,"[45,1487,3585,1,1]"
22,27669,3533,0,0,"[22,27669,3533,0,0]"
50,31617,600,1,0,"[50,31617,600,1,0]"
31,15164,2878,1,1,"[31,15164,2878,1,1]"
17,23044,454,1,1,"[17,23044,454,1,1]"
14,10918,586,0,1,"[14,10918,586,0,1]"
59,25887,687,1,1,"[59,25887,687,1,1]"
19,24538,1602,0,1,"[19,24538,1602,0,1]"
18,26145,3079,0,0,"[18,26145,3079,0,0]"
53,25518,2233,1,0,"[53,25518,2233,1,0]"
35,18245,3973,0,0,"[35,18245,3973,0,0]"
51,10068,3720,1,0,"[51,10068,3720,1,0]"
9,22586,111,1,0,"[9,22586,111,1,0]"
33,14815,3160,0,0,"[33,14815,3160,0,0]"
35,28537,3063,0,0,"[35,28537,3063,0,0]"
20,26733,320,0,0,"[20,26733,320,0,0]"
52,16175,2761,0,1,"[52,16175,2761,0,1]"
51,25101,3497,1,0,"[51,25101,3497,1,0]"
7,18258,216,1,1,"[7,18258,216,1,1]"
53,3155,1813,0,1,"[53,3155,1813,0,1]"
3,22207,2223,0,0,"[3,22207,2223,0,0]"
55,15201,1463,1,1,"[55,15201,1463,1,1]"
2,2695,1935,0,0,"[2,2695,1935,0,0]"
26,4391,2733,1,0,"[26,4391,2733,1,0]"
26,27359,3123,0,1,"[26,27359,3123,0,1]"
39,17161,1244,1,0,"[39,17161,1244,1,0]"
51,11771,3167,1,0,"[51,11771,3167,1,0]"
32,9947,2330,0,0,"[32,9947,2330,0,0]"
63,3743,2146,0,0,"[63,3743,2146,0,0]"
56,15112,3404,0,0,"[56,15112,3404,0,0]"
20,10622,3497,1,1,"[20,10622,3497,1,1]"
8,29182,2626,1,0,"[8,29182,2626,1,0]"
33,12889,2931,1,1,"[33,12889,2931,1,1]"
8,6184,2336,1,0,"[8,6184,2336,1,0]"
26,24107,1889,1,1,"[26,24107,1889,1,1]"
38,11093,3762,1,1,"[38,11093,3762,1,1]"
62,12874,2824,1,0,"[62,12874,2824,1,0]"
62,17177,4023,0,1,"[62,17177,4023,0,1]"
9,28327,3079,0,1,"[9,28327,3079,0,1]"
46,19604,867,1,1,"[46,19604,867,1,1]"
60,4172,1094,0,1,"[60,4172,1094,0,1]"
56,19524,2265,1,0,"[56,19524,2265,1,0]"
38,30148,741,0,1,"[38,30148,741,0,1]"
58,12304,2802,1,1,"[58,12304,2802,1,1]"
22,13153,606,1,0,"[22,13153,606,1,0]"
29,32717,2601,0,1,"[29,32717,2601,0,1]"
31,24775,92,1,0,"[31,24775,92,1,0]"
64,27121,116,1,0,"[64,27121,116,1,0]"
35,14340,1614,0,1,"[35,14340,1614,0,1]"
12,19756,2467,0,0,"[12,19756,2467,0,0]"
5,1531,1262,0,0,"[5,1531,1262,0,0]"
13,32494,1996,1,1,"[13,32494,1996,1,1]"
51,1364,295,0,0,"[51,1364,295,0,0]"
60,28194,2659,1,0,"[60,28194,2659,1,0]"
64,386,1349,0,0,"[64,386,1349,0,0]"
48,10937,2410,0,0,"[48,10937,2410,0,0]"
15,12050,2398,1,0,"[15,12050,2398,1,0]"
61,14896,2004,0,0,"[61,14896,2004,0,0]"
2,18534,3899,1,1,"[2,18534,3899,1,1]"
37,24108,3241,0,0,"[37,24108,3241,0,0]"
16,7653,1147,0,1,"[16,7653,1147,0,1]"
28,8569,1903,0,0,"[28,8569,1903,0,0]"
51,2742,2915,0,1,"[51,2742,2915,0,1]"
48,18510,810,0,1,"[48,18510,810,0,1]"
29,30226,2364,1,0,"[29,30226,2364,1,0]"
63,13094,2745,0,0,"[63,13094,2745,0,0]"
10,13877,1333,0,1,"[10,13877,1333,0,1]"
17,1133,890,1,1,"[17,1133,890,1,1]"
14,22093,2402,0,1,"[14,22093,2402,0,1]"
34,9844,3335,1,0,"[34,9844,3335,1,0]"
58,27242,2157,1,1,"[58,27242,2157,1,1]"
33,32339,936,1,0,"[33,32339,936,1,0]"
49,11878,3722,0,1,"[49,11878,3722,0,1]"
61,11393,520,0,0,"[61,11393,520,0,0]"
26,26731,3215,1,1,"[26,26731,3215,1,1]"
5,25936,2766,0,0,"[5,25936,2766,0,0]"
10,26383,3064,0,0,"[10,26383,3064,0,0]"
12,32424,2881,1,1,"[12,32424,2881,1,1]"
22,846,132,0,1,"[22,846,132,0,1]"
3,15272,1839,1,0,"[3,15272,1839,1,0]"
55,27065,890,1,0,"[55,27065,890,1,0]"
9,22214,3351,0,1,"[9,22214,3351,0,1]"
12,23732,3176,0,0,"[12,23732,3176,0,0]"
40,8450,1350,1,0,"[40,8450,1350,1,0]"
23,32637,2947,1,0,"[23,32637,2947,1,0]"
23,29827,1716,0,1,"[23,29827,1716,0,1]"
50,19519,3368,1,0,"[50,19519,3368,1,0]"
62,16647,1255,0,1,"[62,16647,1255,0,1]"
29,18962,3178,0,1,"[29,18962,3178,0,1]"
2,11035,3915,1,1,"[2,11035,3915,1,1]"
25,19972,2397,1,1,"[25,19972,2397,1,1]"
58,13305,1054,1,0,"[58,13305,1054,1,0]"
62,23712,3509,0,1,"[62,23712,3509,0,1]"
54,19087,825,0,0,"[54,19087,825,0,0]"
58,30538,861,0,1,"[58,30538,861,0,1]"
43,16701,3326,0,1,"[43,16701,3326,0,1]"
19,10683,1984,1,1,"[19,10683,1984,1,1]"
64,17655,2664,0,1,"[64,17655,2664,0,1]"
55,1570,312,1,1,"[55,1570,312,1,1]"
34,11235,480,0,0,"[34,11235,480,0,0]"
16,25285,2314,0,0,"[16,25285,2314,0,0]"
57,28831,903,1,1,"[57,28831,903,1,1]"
64,14772,3780,1,1,"[64,14772,3780,1,1]"
25,29108,2276,0,1,"[25,29108,2276,0,1]"
54,19476,3131,0,0,"[54,19476,3131,0,0]"
4,32251,2329,0,0,"[4,32251,2329,0,0]"
32,440,93,0,0,"[32,440,93,0,0]"
36,23981,2980,0,1,"[36,23981,2980,0,1]"
4,21776,2547,1,1,"[4,21776,2547,1,1]"
48,17070,1900,0,1,"[48,17070,1900,0,1]"
46,9444,2004,0,0,"[46,9444,2004,0,0]"
31,20691,1409,1,0,"[31,20691,1409,1,0]"
11,25264,3371,0,0,"[11,25264,3371,0,0]"
31,25475,4009,0,0,"[31,25475,4009,0,0]"
22,26615,1917,1,0,"[22,26615,1917,1,0]"
41,27972,997,0,0,"[41,27972,997,0,0]"
9,22479,3474,1,1,"[9,22479,3474,1,1]"
35,11963,3180,0,1,"[35,11963,3180,0,1]"
64,18975,1678,0,0,"[64,18975,1678,0,0]"
31,21412,1098,1,0,"[31,21412,1098,1,0]"
54,1889,2620,1,1,"[54,1889,2620,1,1]"
2,16683,765,1,1,"[2,16683,765,1,1]"
53,19552,1704,1,0,"[53,19552,1704,1,0]"
30,17085,190,0,0,"[30,17085,190,0,0]"
13,14443,2270,0,0,"[13,14443,2270,0,0]"
34,6574,3880,1,1,"[34,6574,3880,1,1]"
49,20309,2226,0,0,"[49,20309,2226,0,0]"
17,23421,2023,0,1,"[17,23421,2023,0,1]"
21,28751,2678,0,1,"[21,28751,2678,0,1]"
9,22139,1813,0,0,"[9,22139,1813,0,0]"
57,11350,261,1,0,"[57,11350,261,1,0]"
15,7567,379,0,0,"[15,7567,379,0,0]"
17,25872,3506,0,0,"[17,25872,3506,0,0]"
61,24916,3116,0,0,"[61,24916,3116,0,0]"
1,23256,3209,1,0,"[1,23256,3209,1,0]"
24,20561,2980,0,1,"[24,20561,2980,0,1]"
38,29975,513,0,0,"[38,29975,513,0,0]"
12,26944,3829,0,0,"[12,26944,3829,0,0]"
20,18901,3969,0,0,"[20,18901,3969,0,0]"
9,5650,2099,0,0,"[9,5650,2099,0,0]"
44,15972,2424,0,1,"[44,15972,2424,0,1]"
64,25031,2681,0,1,"[64,25031,2681,0,1]"
40,27492,3849,0,0,"[40,27492,3849,0,0]"
46,29912,985,0,0,"[46,29912,985,0,0]"
20,20258,3632,0,1,"[20,20258,3632,0,1]"
22,30839,2942,1,1,"[22,30839,2942,1,1]"
9,29123,3836,0,0,"[9,29123,3836,0,0]"
47,21535,2483,1,1,"[47,21535,2483,1,1]"
55,28973,3512,1,1,"[55,28973,3512,1,1]"
24,13864,1273,0,0,"[24,13864,1273,0,0]"
56,27240,3804,1,0,"[56,27240,3804,1,0]"
61,3344,3512,0,1,"[61,3344,3512,0,1]"
32,31776,2392,1,1,"[32,31776,2392,1,1]"
44,28012,3304,1,1,"[44,28012,3304,1,1]"
2,3830,3023,0,1,"[2,3830,3023,0,1]"
38,30996,3906,1,0,"[38,30996,3906,1,0]"
39,31185,2867,0,1,"[39,31185,2867,0,1]"
29,31698,476,1,1,"[29,31698,476,1,1]"
26,31755,1405,1,1,"[26,31755,1405,1,1]"
3,286,2589,1,1,"[3,286,2589,1,1]"
23,16769,2078,0,1,"[23,16769,2078,0,1]"
59,22746,2067,0,1,"[59,22746,2067,0,1]"
51,27620,1662,0,1,"[51,27620,1662,0,1]"
23,14840,1798,0,1,"[23,14840,1798,0,1]"
36,19631,2778,1,1,"[36,19631,2778,1,1]"
4,25064,1488,1,1,"[4,25064,1488,1,1]"
23,24430,1784,0,0,"[23,24430,1784,0,0]"
54,7544,1910,1,0,"[54,7544,1910,1,0]"
19,25800,2551,0,1,"[19,25800,2551,0,1]"
25,2328,506,0,1,"[25,2328,506,0,1]"
63,8356,3799,1,1,"[63,8356,3799,1,1]"
56,32727,421,1,1,"[56,32727,421,1,1]"
4,24057,591,1,1,"[4,24057,591,1,1]"
46,3013,4045,1,1,"[46,3013,4045,1,1]"
50,24516,190,0,1,"[50,24516,190,0,1]"
3,12601,234,0,0,"[3,12601,234,0,0]"
42,30,1399,1,1,"[42,30,1399,1,1]"
5,27819,1989,0,1,"[5,27819,1989,0,1]"
31,22954,3499,1,1,"[31,22954,3499,1,1]"
29,25408,1162,1,0,"[29,25408,1162,1,0]"
58,14311,3275,1,1,"[58,14311,3275,1,1]"
43,11764,1018,0,1,"[43,11764,1018,0,1]"
56,14980,3653,1,0,"[56,14980,3653,1,0]"
62,27914,195,1,0,"[62,27914,195,1,0]"
63,11111,865,1,0,"[63,11111,865,1,0]"
29,19031,2669,0,0,"[29,19031,2669,0,0]"
3,31940,3957,1,0,"[3,31940,3957,1,0]"
56,9363,3085,1,1,"[56,9363,3085,1,1]"
40,31084,2872,1,1,"[40,31084,2872,1,1]"
57,8683,3592,0,1,"[57,8683,3592,0,1]"
24,9964,3165,0,1,"[24,9964,3165,0,1]"
28,22989,3756,1,1,"[28,22989,3756,1,1]"
46,2730,2745,0,0,"[46,2730,2745,0,0]"
20,19540,161,1,1,"[20,19540,161,1,1]"
60,15819,853,0,1,"[60,15819,853,0,1]"
43,20630,1910,1,1,"[43,20630,1910,1,1]"
28,1507,3271,0,0,"[28,1507,3271,0,0]"
59,4775,2205,0,1,"[59,4775,2205,0,1]"
52,21160,1491,0,0,"[52,21160,1491,0,0]"
5,13347,2528,0,0,"[5,13347,2528,0,0]"
11,20254,3768,1,0,"[11,20254,3768,1,0]"
38,26225,2005,1,1,"[38,26225,2005,1,1]"
35,1401,3411,0,1,"[35,1401,3411,0,1]"
64,21579,3355,1,1,"[64,21579,3355,1,1]"
2,25358,430,1,0,"[2,25358,430,1,0]"
2,4214,562,1,0,"[2,4214,562,1,0]"
63,7557,2297,1,1,"[63,7557,2297,1,1]"
11,4656,2937,1,0,"[11,4656,2937,1,0]"
4,8814,2576,1,0,"[4,8814,2576,1,0]"
29,6580,943,0,0,"[29,6580,943,0,0]"
41,18021,2372,1,1,"[41,18021,2372,1,1]"
48,25455,1318,1,1,"[48,25455,1318,1,1]"
26,15669,159,1,0,"[26,15669,159,1,0]"
19,18507,1088,1,1,"[19,18507,1088,1,1]"
33,11527,976,1,1,"[33,11527,976,1,1]"
13,569,2257,1,0,"[13,569,2257,1,0]"
18,8729,1867,0,0,"[18,8729,1867,0,0]"
31,11569,2338,0,0,"[31,11569,2338,0,0]"
35,28461,3254,1,1,"[35,28461,3254,1,1]"
3,23664,1677,1,0,"[3,23664,1677,1,0]"
47,31851,1822,1,0,"[47,31851,1822,1,0]"
58,2687,3119,1,0,"[58,2687,3119,1,0]"
22,7806,2031,1,0,"[22,7806,2031,1,0]"
64,13759,942,0,0,"[64,13759,942,0,0]"
58,5916,3367,1,1,"[58,5916,3367,1,1]"
45,3695,3681,0,1,"[45,3695,3681,0,1]"
44,19591,103,1,1,"[44,19591,103,1,1]"
54,3957,830,0,0,"[54,3957,830,0,0]"
62,14853,256,0,0,"[62,14853,256,0,0]"
4,2073,1291,1,0,"[4,2073,1291,1,0]"
31,6452,300,0,0,"[31,6452,300,0,0]"
37,27149,707,0,0,"[37,27149,707,0,0]"
47,24525,2977,1,0,"[47,24525,2977,1,0]"
39,28833,3445,1,0,"[39,28833,3445,1,0]"
25,28136,180,1,0,"[25,28136,180,1,0]"
5,31797,3928,1,0,"[5,31797,3928,1,0]"
51,4468,2239,0,0,"[51,4468,2239,0,0]"
39,16630,2472,0,0,"[39,16630,2472,0,0]"
57,18739,1727,1,1,"[57,18739,1727,1,1]"
18,29776,3408,1,0,"[18,29776,3408,1,0]"
20,6339,3957,1,0,"[20,6339,3957,1,0]"
63,6098,3737,1,1,"[63,6098,3737,1,1]"
27,27801,487,0,1,"[27,27801,487,0,1]"
33,14014,2071,1,1,"[33,14014,2071,1,1]"
37,5621,3260,0,1,"[37,5621,3260,0,1]"
36,21151,3133,1,0,"[36,21151,3133,1,0]"
16,30065,3244,0,0,"[16,30065,3244,0,0]"
49,28025,1765,1,0,"[49,28025,1765,1,0]"
3,22303,3437,1,0,"[3,22303,3437,1,0]"
19,15620,561,1,1,"[19,15620,561,1,1]"
37,18282,1145,0,1,"[37,18282,1145,0,1]"
60,17512,3133,1,0,"[60,17512,3133,1,0]"
9,31744,355,0,1,"[9,31744,355,0,1]"
57,31206,372,0,1,"[57,31206,372,0,1]"
28,12837,3067,1,1,"[28,12837,3067,1,1]"
58,32408,2962,1,0,"[58,32408,2962,1,0]"
37,26544,1848,0,1,"[37,26544,1848,0,1]"
61,9707,2267,1,0,"[61,9707,2267,1,0]"
45,6837,1779,1,1,"[45,6837,1779,1,1]"
18,21399,2547,0,1,"[18,21399,2547,0,1]"
41,9164,2377,0,0,"[41,9164,2377,0,0]"
24,12085,2992,1,0,"[24,12085,2992,1,0]"
56,18596,2477,0,0,"[56,18596,2477,0,0]"
24,22405,3113,1,0,"[24,22405,3113,1,0]"
51,8535,1856,0,0,"[51,8535,1856,0,0]"
20,27579,1309,1,0,"[20,27579,1309,1,0]"
36,22788,3324,1,1,"[36,22788,3324,1,1]"
22,23807,1060,1,0,"[22,23807,1060,1,0]"
4,21816,2683,0,0,"[4,21816,2683,0,0]"
49,15865,1310,1,0,"[49,15865,1310,1,0]"
53,25240,2571,0,1,"[53,25240,2571,0,1]"
45,26699,1416,0,1,"[45,26699,1416,0,1]"
7,16239,87,0,1,"[7,16239,87,0,1]"
44,12682,1123,0,1,"[44,12682,1123,0,1]"
22,26037,1345,1,0,"[22,26037,1345,1,0]"
27,26770,3810,1,0,"[27,26770,3810,1,0]"
44,24975,1151,1,1,"[44,24975,1151,1,1]"
42,7482,2832,1,0,"[42,7482,2832,1,0]"
28,2872,3174,0,1,"[28,2872,3174,0,1]"
5,8631,1688,1,0,"[5,8631,1688,1,0]"
52,19822,1504,1,1,"[52,19822,1504,1,1]"
55,10160,3770,1,1,"[55,10160,3770,1,1]"
49,14584,3114,0,1,"[49,14584,3114,0,1]"
29,27655,920,0,0,"[29,27655,920,0,0]"
22,20176,3491,1,0,"[22,20176,3491,1,0]"
52,30044,1027,1,1,"[52,30044,1027,1,1]"
64,19555,1749,0,0,"[64,19555,1749,0,0]"
44,24758,2549,0,0,"[44,24758,2549,0,0]"
51,5791,3645,0,0,"[51,5791,3645,0,0]"
32,16804,1904,0,0,"[32,16804,1904,0,0]"
35,27052,1768,0,0,"[35,27052,1768,0,0]"
19,21121,3350,1,1,"[19,21121,3350,1,1]"
36,21900,2667,1,0,"[36,21900,2667,1,0]"
22,11522,590,0,1,"[22,11522,590,0,1]"
14,22493,1795,1,0,"[14,22493,1795,1,0]"
63,17708,2983,0,0,"[63,17708,2983,0,0]"
7,15808,96,0,0,"[7,15808,96,0,0]"
22,21851,4043,1,1,"[22,21851,4043,1,1]"
63,18453,1595,1,0,"[63,18453,1595,1,0]"
11,22125,2311,1,0,"[11,22125,2311,1,0]"
17,24068,671,0,1,"[17,24068,671,0,1]"
33,29185,1588,1,1,"[33,29185,1588,1,1]"
17,22970,3289,0,0,"[17,22970,3289,0,0]"
59,4645,1762,0,1,"[59,4645,1762,0,1]"
40,26188,3041,1,1,"[40,26188,3041,1,1]"
48,17109,2198,0,0,"[48,17109,2198,0,0]"
27,31568,493,0,1,"[27,31568,493,0,1]"
36,7695,831,1,1,"[36,7695,831,1,1]"
64,19646,2126,0,1,"[64,19646,2126,0,1]"
19,26256,1751,1,0,"[19,26256,1751,1,0]"
16,15458,1831,0,1,"[16,15458,1831,0,1]"
41,15572,3350,0,0,"[41,15572,3350,0,0]"
3,8716,1616,1,0,"[3,8716,1616,1,0]"
60,26821,2601,0,0,"[60,26821,2601,0,0]"
47,23599,3860,1,1,"[47,23599,3860,1,1]"
19,17385,1658,0,1,"[19,17385,1658,0,1]"
58,26637,1331,0,0,"[58,26637,1331,0,0]"
29,242,214,0,1,"[29,242,214,0,1]"
26,18751,2807,1,0,"[26,18751,2807,1,0]"
21,12306,2133,0,1,"[21,12306,2133,0,1]"
49,4408,1911,1,0,"[49,4408,1911,1,0]"
