batchsize,matsize,channels_in,poolsize,strides,padding,elements_matrix,hashkey
19,488,18,2,2,1,238144,"[19,488,18,2,2,1,238144]"
49,212,16,3,4,1,44944,"[49,212,16,3,4,1,44944]"
45,487,7,3,1,1,237169,"[45,487,7,3,1,1,237169]"
50,272,35,7,1,1,73984,"[50,272,35,7,1,1,73984]"
54,421,3,3,3,0,177241,"[54,421,3,3,3,0,177241]"
28,456,1,2,4,1,207936,"[28,456,1,2,4,1,207936]"
22,281,17,4,3,0,78961,"[22,281,17,4,3,0,78961]"
13,424,13,1,3,1,179776,"[13,424,13,1,3,1,179776]"
40,99,95,2,4,0,9801,"[40,99,95,2,4,0,9801]"
30,368,19,2,3,0,135424,"[30,368,19,2,3,0,135424]"
39,261,12,1,4,0,68121,"[39,261,12,1,4,0,68121]"
44,197,39,2,2,1,38809,"[44,197,39,2,2,1,38809]"
62,426,3,5,4,0,181476,"[62,426,3,5,4,0,181476]"
60,481,15,5,4,1,231361,"[60,481,15,5,4,1,231361]"
58,68,135,7,3,1,4624,"[58,68,135,7,3,1,4624]"
54,6,654,1,4,0,36,"[54,6,654,1,4,0,36]"
19,160,53,1,1,1,25600,"[19,160,53,1,1,1,25600]"
19,405,1,3,3,0,164025,"[19,405,1,3,3,0,164025]"
56,159,21,1,2,0,25281,"[56,159,21,1,2,0,25281]"
56,207,37,7,4,0,42849,"[56,207,37,7,4,0,42849]"
39,175,17,1,3,1,30625,"[39,175,17,1,3,1,30625]"
25,477,5,4,1,1,227529,"[25,477,5,4,1,1,227529]"
64,138,42,6,2,0,19044,"[64,138,42,6,2,0,19044]"
35,374,6,4,1,0,139876,"[35,374,6,4,1,0,139876]"
52,33,256,7,1,1,1089,"[52,33,256,7,1,1,1089]"
56,126,31,2,3,1,15876,"[56,126,31,2,3,1,15876]"
64,429,7,5,3,0,184041,"[64,429,7,5,3,0,184041]"
9,452,8,7,2,0,204304,"[9,452,8,7,2,0,204304]"
31,3,2360,3,3,0,9,"[31,3,2360,3,3,0,9]"
36,246,13,3,2,1,60516,"[36,246,13,3,2,1,60516]"
57,159,15,5,3,1,25281,"[57,159,15,5,3,1,25281]"
12,425,21,1,4,0,180625,"[12,425,21,1,4,0,180625]"
45,502,2,2,2,0,252004,"[45,502,2,2,2,0,252004]"
22,383,15,4,2,1,146689,"[22,383,15,4,2,1,146689]"
40,159,54,6,4,0,25281,"[40,159,54,6,4,0,25281]"
50,153,43,1,1,0,23409,"[50,153,43,1,1,0,23409]"
30,121,57,6,2,0,14641,"[30,121,57,6,2,0,14641]"
37,96,16,1,3,1,9216,"[37,96,16,1,3,1,9216]"
39,186,45,5,2,1,34596,"[39,186,45,5,2,1,34596]"
57,412,6,3,1,1,169744,"[57,412,6,3,1,1,169744]"
40,451,16,1,1,0,203401,"[40,451,16,1,1,0,203401]"
61,244,8,3,3,1,59536,"[61,244,8,3,3,1,59536]"
4,243,30,2,1,1,59049,"[4,243,30,2,1,1,59049]"
34,179,34,3,2,1,32041,"[34,179,34,3,2,1,32041]"
48,386,19,6,3,1,148996,"[48,386,19,6,3,1,148996]"
32,36,199,6,2,1,1296,"[32,36,199,6,2,1,1296]"
59,170,43,4,2,0,28900,"[59,170,43,4,2,0,28900]"
39,403,7,3,3,1,162409,"[39,403,7,3,3,1,162409]"
62,341,18,5,4,1,116281,"[62,341,18,5,4,1,116281]"
39,114,47,6,3,1,12996,"[39,114,47,6,3,1,12996]"
19,284,8,2,2,1,80656,"[19,284,8,2,2,1,80656]"
57,215,5,4,2,0,46225,"[57,215,5,4,2,0,46225]"
62,85,80,5,2,0,7225,"[62,85,80,5,2,0,7225]"
15,81,100,3,4,0,6561,"[15,81,100,3,4,0,6561]"
3,3,806,2,2,1,9,"[3,3,806,2,2,1,9]"
26,190,48,5,2,1,36100,"[26,190,48,5,2,1,36100]"
61,163,10,2,3,1,26569,"[61,163,10,2,3,1,26569]"
44,261,9,4,1,0,68121,"[44,261,9,4,1,0,68121]"
16,321,2,2,3,0,103041,"[16,321,2,2,3,0,103041]"
11,407,23,5,2,0,165649,"[11,407,23,5,2,0,165649]"
5,141,12,6,2,0,19881,"[5,141,12,6,2,0,19881]"
6,4,1126,4,1,0,16,"[6,4,1126,4,1,0,16]"
5,60,12,3,3,0,3600,"[5,60,12,3,3,0,3600]"
54,316,13,4,1,1,99856,"[54,316,13,4,1,1,99856]"
57,288,31,1,2,1,82944,"[57,288,31,1,2,1,82944]"
55,188,11,6,4,0,35344,"[55,188,11,6,4,0,35344]"
56,100,49,2,4,0,10000,"[56,100,49,2,4,0,10000]"
18,105,52,6,1,0,11025,"[18,105,52,6,1,0,11025]"
24,138,63,4,3,0,19044,"[24,138,63,4,3,0,19044]"
15,284,31,5,2,1,80656,"[15,284,31,5,2,1,80656]"
54,168,29,4,3,1,28224,"[54,168,29,4,3,1,28224]"
3,264,28,6,3,1,69696,"[3,264,28,6,3,1,69696]"
53,135,62,5,1,1,18225,"[53,135,62,5,1,1,18225]"
25,208,2,2,1,1,43264,"[25,208,2,2,1,1,43264]"
2,248,25,7,1,0,61504,"[2,248,25,7,1,0,61504]"
29,459,6,4,3,0,210681,"[29,459,6,4,3,0,210681]"
41,213,22,4,3,0,45369,"[41,213,22,4,3,0,45369]"
39,177,2,5,1,0,31329,"[39,177,2,5,1,0,31329]"
59,480,19,6,3,1,230400,"[59,480,19,6,3,1,230400]"
39,495,7,5,3,0,245025,"[39,495,7,5,3,0,245025]"
33,172,21,6,1,0,29584,"[33,172,21,6,1,0,29584]"
31,434,7,4,2,0,188356,"[31,434,7,4,2,0,188356]"
47,175,47,6,2,1,30625,"[47,175,47,6,2,1,30625]"
46,350,6,2,2,1,122500,"[46,350,6,2,2,1,122500]"
4,407,15,7,1,0,165649,"[4,407,15,7,1,0,165649]"
46,433,16,6,2,0,187489,"[46,433,16,6,2,0,187489]"
20,361,22,3,2,1,130321,"[20,361,22,3,2,1,130321]"
13,383,17,3,1,1,146689,"[13,383,17,3,1,1,146689]"
61,142,21,5,3,1,20164,"[61,142,21,5,3,1,20164]"
63,216,23,4,4,0,46656,"[63,216,23,4,4,0,46656]"
24,81,84,5,3,1,6561,"[24,81,84,5,3,1,6561]"
49,258,6,5,1,1,66564,"[49,258,6,5,1,1,66564]"
28,48,120,4,1,1,2304,"[28,48,120,4,1,1,2304]"
47,58,14,7,2,1,3364,"[47,58,14,7,2,1,3364]"
3,455,14,2,1,0,207025,"[3,455,14,2,1,0,207025]"
20,292,33,6,2,1,85264,"[20,292,33,6,2,1,85264]"
9,393,4,2,4,0,154449,"[9,393,4,2,4,0,154449]"
13,340,17,6,1,1,115600,"[13,340,17,6,1,1,115600]"
28,199,48,2,1,0,39601,"[28,199,48,2,1,0,39601]"
15,213,14,1,2,1,45369,"[15,213,14,1,2,1,45369]"
61,206,9,3,1,0,42436,"[61,206,9,3,1,0,42436]"
12,186,1,4,3,0,34596,"[12,186,1,4,3,0,34596]"
38,455,3,6,1,0,207025,"[38,455,3,6,1,0,207025]"
36,226,41,4,1,0,51076,"[36,226,41,4,1,0,51076]"
53,267,12,7,3,0,71289,"[53,267,12,7,3,0,71289]"
4,277,15,2,4,0,76729,"[4,277,15,2,4,0,76729]"
44,251,35,4,3,1,63001,"[44,251,35,4,3,1,63001]"
64,20,20,5,3,0,400,"[64,20,20,5,3,0,400]"
14,280,15,1,1,0,78400,"[14,280,15,1,1,0,78400]"
49,32,296,1,1,1,1024,"[49,32,296,1,1,1,1024]"
19,407,5,1,4,1,165649,"[19,407,5,1,4,1,165649]"
22,360,26,1,3,1,129600,"[22,360,26,1,3,1,129600]"
38,429,14,7,2,1,184041,"[38,429,14,7,2,1,184041]"
11,126,31,1,3,0,15876,"[11,126,31,1,3,0,15876]"
31,467,16,1,3,1,218089,"[31,467,16,1,3,1,218089]"
21,155,59,4,3,0,24025,"[21,155,59,4,3,0,24025]"
46,140,65,6,2,0,19600,"[46,140,65,6,2,0,19600]"
53,347,25,5,2,0,120409,"[53,347,25,5,2,0,120409]"
37,120,54,4,4,0,14400,"[37,120,54,4,4,0,14400]"
18,386,12,1,2,1,148996,"[18,386,12,1,2,1,148996]"
24,384,2,4,3,1,147456,"[24,384,2,4,3,1,147456]"
60,472,3,7,2,1,222784,"[60,472,3,7,2,1,222784]"
61,136,45,4,3,0,18496,"[61,136,45,4,3,0,18496]"
48,303,10,3,4,1,91809,"[48,303,10,3,4,1,91809]"
22,154,62,3,1,0,23716,"[22,154,62,3,1,0,23716]"
15,434,20,7,4,0,188356,"[15,434,20,7,4,0,188356]"
52,1,1865,1,3,0,1,"[52,1,1865,1,3,0,1]"
2,177,29,2,2,1,31329,"[2,177,29,2,2,1,31329]"
32,246,20,6,3,0,60516,"[32,246,20,6,3,0,60516]"
5,352,21,3,3,0,123904,"[5,352,21,3,3,0,123904]"
46,512,15,2,1,0,262144,"[46,512,15,2,1,0,262144]"
37,423,8,7,1,1,178929,"[37,423,8,7,1,1,178929]"
40,222,16,4,3,0,49284,"[40,222,16,4,3,0,49284]"
10,145,39,1,4,0,21025,"[10,145,39,1,4,0,21025]"
22,31,87,2,4,0,961,"[22,31,87,2,4,0,961]"
20,49,76,2,2,1,2401,"[20,49,76,2,2,1,2401]"
14,508,9,1,1,1,258064,"[14,508,9,1,1,1,258064]"
51,164,43,1,4,1,26896,"[51,164,43,1,4,1,26896]"
18,456,9,3,3,1,207936,"[18,456,9,3,3,1,207936]"
33,171,7,3,4,0,29241,"[33,171,7,3,4,0,29241]"
33,73,54,2,1,0,5329,"[33,73,54,2,1,0,5329]"
55,425,11,1,2,1,180625,"[55,425,11,1,2,1,180625]"
48,284,11,5,4,1,80656,"[48,284,11,5,4,1,80656]"
64,410,12,2,4,1,168100,"[64,410,12,2,4,1,168100]"
29,344,10,7,3,1,118336,"[29,344,10,7,3,1,118336]"
55,226,41,7,2,0,51076,"[55,226,41,7,2,0,51076]"
16,374,1,6,1,0,139876,"[16,374,1,6,1,0,139876]"
23,495,6,4,1,1,245025,"[23,495,6,4,1,1,245025]"
55,407,7,7,3,1,165649,"[55,407,7,7,3,1,165649]"
13,217,45,3,1,0,47089,"[13,217,45,3,1,0,47089]"
29,18,204,6,1,0,324,"[29,18,204,6,1,0,324]"
20,357,22,4,3,1,127449,"[20,357,22,4,3,1,127449]"
11,26,272,4,1,0,676,"[11,26,272,4,1,0,676]"
28,228,33,6,1,0,51984,"[28,228,33,6,1,0,51984]"
42,165,27,7,1,0,27225,"[42,165,27,7,1,0,27225]"
48,206,39,7,4,1,42436,"[48,206,39,7,4,1,42436]"
5,472,2,7,4,0,222784,"[5,472,2,7,4,0,222784]"
40,397,22,1,2,0,157609,"[40,397,22,1,2,0,157609]"
29,348,17,7,2,0,121104,"[29,348,17,7,2,0,121104]"
2,446,3,7,1,0,198916,"[2,446,3,7,1,0,198916]"
52,403,6,4,3,0,162409,"[52,403,6,4,3,0,162409]"
25,58,68,6,4,1,3364,"[25,58,68,6,4,1,3364]"
57,484,9,2,4,0,234256,"[57,484,9,2,4,0,234256]"
45,150,49,7,1,1,22500,"[45,150,49,7,1,1,22500]"
9,1,6759,1,2,0,1,"[9,1,6759,1,2,0,1]"
62,250,14,7,1,1,62500,"[62,250,14,7,1,1,62500]"
56,495,19,6,3,1,245025,"[56,495,19,6,3,1,245025]"
18,151,31,5,2,1,22801,"[18,151,31,5,2,1,22801]"
55,454,6,5,2,1,206116,"[55,454,6,5,2,1,206116]"
50,453,5,6,3,0,205209,"[50,453,5,6,3,0,205209]"
17,280,11,2,2,0,78400,"[17,280,11,2,2,0,78400]"
2,280,11,5,3,1,78400,"[2,280,11,5,3,1,78400]"
26,130,55,1,3,1,16900,"[26,130,55,1,3,1,16900]"
10,327,11,2,3,1,106929,"[10,327,11,2,3,1,106929]"
12,468,4,5,2,0,219024,"[12,468,4,5,2,0,219024]"
44,195,38,7,3,0,38025,"[44,195,38,7,3,0,38025]"
22,169,34,7,2,1,28561,"[22,169,34,7,2,1,28561]"
16,61,68,2,1,0,3721,"[16,61,68,2,1,0,3721]"
24,5,1949,3,1,1,25,"[24,5,1949,3,1,1,25]"
29,272,18,5,4,0,73984,"[29,272,18,5,4,0,73984]"
37,200,27,3,4,0,40000,"[37,200,27,3,4,0,40000]"
59,8,268,6,1,0,64,"[59,8,268,6,1,0,64]"
47,312,8,7,2,0,97344,"[47,312,8,7,2,0,97344]"
28,432,2,3,3,1,186624,"[28,432,2,3,3,1,186624]"
63,482,12,2,1,0,232324,"[63,482,12,2,1,0,232324]"
12,478,6,5,4,0,228484,"[12,478,6,5,4,0,228484]"
62,331,4,6,3,0,109561,"[62,331,4,6,3,0,109561]"
55,180,39,5,3,0,32400,"[55,180,39,5,3,0,32400]"
16,76,120,6,1,1,5776,"[16,76,120,6,1,1,5776]"
23,315,10,6,1,1,99225,"[23,315,10,6,1,1,99225]"
47,47,53,2,1,1,2209,"[47,47,53,2,1,1,2209]"
20,405,20,1,2,1,164025,"[20,405,20,1,2,1,164025]"
8,504,7,5,1,0,254016,"[8,504,7,5,1,0,254016]"
3,6,122,1,2,0,36,"[3,6,122,1,2,0,36]"
45,69,13,1,1,1,4761,"[45,69,13,1,1,1,4761]"
2,388,17,5,1,1,150544,"[2,388,17,5,1,1,150544]"
53,219,26,5,2,1,47961,"[53,219,26,5,2,1,47961]"
12,121,76,5,1,0,14641,"[12,121,76,5,1,0,14641]"
36,182,29,5,4,0,33124,"[36,182,29,5,4,0,33124]"
40,23,29,7,1,1,529,"[40,23,29,7,1,1,529]"
25,502,15,5,2,1,252004,"[25,502,15,5,2,1,252004]"
15,448,20,2,2,0,200704,"[15,448,20,2,2,0,200704]"
36,346,26,6,2,0,119716,"[36,346,26,6,2,0,119716]"
36,62,64,6,3,0,3844,"[36,62,64,6,3,0,3844]"
12,378,13,1,1,0,142884,"[12,378,13,1,1,0,142884]"
60,49,151,5,1,1,2401,"[60,49,151,5,1,1,2401]"
46,320,19,2,1,0,102400,"[46,320,19,2,1,0,102400]"
46,136,39,3,4,1,18496,"[46,136,39,3,4,1,18496]"
26,21,200,6,4,1,441,"[26,21,200,6,4,1,441]"
59,479,13,2,4,1,229441,"[59,479,13,2,4,1,229441]"
15,270,4,2,4,1,72900,"[15,270,4,2,4,1,72900]"
26,332,27,1,1,1,110224,"[26,332,27,1,1,1,110224]"
63,252,9,5,4,1,63504,"[63,252,9,5,4,1,63504]"
54,272,16,5,3,1,73984,"[54,272,16,5,3,1,73984]"
64,509,10,4,3,1,259081,"[64,509,10,4,3,1,259081]"
53,244,29,6,1,1,59536,"[53,244,29,6,1,1,59536]"
12,227,28,6,3,1,51529,"[12,227,28,6,3,1,51529]"
7,498,3,2,4,0,248004,"[7,498,3,2,4,0,248004]"
34,242,3,1,2,0,58564,"[34,242,3,1,2,0,58564]"
41,316,20,6,4,0,99856,"[41,316,20,6,4,0,99856]"
23,89,27,6,3,1,7921,"[23,89,27,6,3,1,7921]"
7,71,52,3,4,0,5041,"[7,71,52,3,4,0,5041]"
36,16,79,2,1,0,256,"[36,16,79,2,1,0,256]"
57,71,139,5,2,0,5041,"[57,71,139,5,2,0,5041]"
42,307,9,6,1,0,94249,"[42,307,9,6,1,0,94249]"
56,263,8,6,3,1,69169,"[56,263,8,6,3,1,69169]"
63,303,31,6,3,0,91809,"[63,303,31,6,3,0,91809]"
25,180,3,7,4,1,32400,"[25,180,3,7,4,1,32400]"
22,199,45,3,3,1,39601,"[22,199,45,3,3,1,39601]"
28,301,17,2,4,1,90601,"[28,301,17,2,4,1,90601]"
23,182,23,1,2,1,33124,"[23,182,23,1,2,1,33124]"
2,36,207,1,2,1,1296,"[2,36,207,1,2,1,1296]"
5,369,8,5,3,1,136161,"[5,369,8,5,3,1,136161]"
55,423,13,1,4,0,178929,"[55,423,13,1,4,0,178929]"
41,129,35,7,4,0,16641,"[41,129,35,7,4,0,16641]"
16,206,12,7,1,1,42436,"[16,206,12,7,1,1,42436]"
19,281,8,1,3,0,78961,"[19,281,8,1,3,0,78961]"
3,314,23,5,4,1,98596,"[3,314,23,5,4,1,98596]"
49,496,14,1,4,1,246016,"[49,496,14,1,4,1,246016]"
50,43,84,1,4,1,1849,"[50,43,84,1,4,1,1849]"
31,472,9,6,3,0,222784,"[31,472,9,6,3,0,222784]"
60,215,7,7,3,0,46225,"[60,215,7,7,3,0,46225]"
2,135,60,4,3,1,18225,"[2,135,60,4,3,1,18225]"
48,93,102,4,1,0,8649,"[48,93,102,4,1,0,8649]"
8,446,21,3,4,1,198916,"[8,446,21,3,4,1,198916]"
13,140,45,7,3,0,19600,"[13,140,45,7,3,0,19600]"
4,475,19,5,4,1,225625,"[4,475,19,5,4,1,225625]"
35,96,70,7,2,1,9216,"[35,96,70,7,2,1,9216]"
9,41,29,6,4,1,1681,"[9,41,29,6,4,1,1681]"
44,377,16,4,3,0,142129,"[44,377,16,4,3,0,142129]"
47,290,27,7,1,1,84100,"[47,290,27,7,1,1,84100]"
18,94,86,7,4,1,8836,"[18,94,86,7,4,1,8836]"
12,151,51,5,1,0,22801,"[12,151,51,5,1,0,22801]"
26,323,14,2,4,1,104329,"[26,323,14,2,4,1,104329]"
29,28,343,2,2,0,784,"[29,28,343,2,2,0,784]"
8,452,9,5,2,0,204304,"[8,452,9,5,2,0,204304]"
1,208,40,3,2,1,43264,"[1,208,40,3,2,1,43264]"
46,452,12,1,2,1,204304,"[46,452,12,1,2,1,204304]"
44,412,16,4,4,1,169744,"[44,412,16,4,4,1,169744]"
27,391,1,4,2,1,152881,"[27,391,1,4,2,1,152881]"
12,470,6,1,4,0,220900,"[12,470,6,1,4,0,220900]"
39,342,22,5,1,1,116964,"[39,342,22,5,1,1,116964]"
32,22,142,4,4,1,484,"[32,22,142,4,4,1,484]"
62,48,131,5,1,1,2304,"[62,48,131,5,1,1,2304]"
40,317,23,6,3,0,100489,"[40,317,23,6,3,0,100489]"
11,442,5,1,2,1,195364,"[11,442,5,1,2,1,195364]"
33,75,123,5,1,1,5625,"[33,75,123,5,1,1,5625]"
58,486,2,4,2,1,236196,"[58,486,2,4,2,1,236196]"
40,163,41,4,1,0,26569,"[40,163,41,4,1,0,26569]"
28,414,5,7,1,0,171396,"[28,414,5,7,1,0,171396]"
38,300,26,3,2,0,90000,"[38,300,26,3,2,0,90000]"
47,480,13,5,2,0,230400,"[47,480,13,5,2,0,230400]"
18,452,16,3,3,1,204304,"[18,452,16,3,3,1,204304]"
32,174,39,3,3,0,30276,"[32,174,39,3,3,0,30276]"
61,394,1,2,3,1,155236,"[61,394,1,2,3,1,155236]"
46,1,9322,1,4,0,1,"[46,1,9322,1,4,0,1]"
13,507,13,5,1,0,257049,"[13,507,13,5,1,0,257049]"
3,264,30,7,1,0,69696,"[3,264,30,7,1,0,69696]"
23,496,11,6,2,1,246016,"[23,496,11,6,2,1,246016]"
32,291,18,4,4,1,84681,"[32,291,18,4,4,1,84681]"
61,224,17,3,4,1,50176,"[61,224,17,3,4,1,50176]"
29,38,201,2,3,1,1444,"[29,38,201,2,3,1,1444]"
35,309,7,2,4,0,95481,"[35,309,7,2,4,0,95481]"
63,112,24,3,2,0,12544,"[63,112,24,3,2,0,12544]"
43,124,76,5,2,1,15376,"[43,124,76,5,2,1,15376]"
45,233,30,5,3,0,54289,"[45,233,30,5,3,0,54289]"
55,418,13,5,3,0,174724,"[55,418,13,5,3,0,174724]"
3,189,47,7,2,1,35721,"[3,189,47,7,2,1,35721]"
32,110,35,2,3,0,12100,"[32,110,35,2,3,0,12100]"
38,248,31,6,3,0,61504,"[38,248,31,6,3,0,61504]"
36,425,16,2,2,0,180625,"[36,425,16,2,2,0,180625]"
23,65,63,4,4,1,4225,"[23,65,63,4,4,1,4225]"
41,262,34,5,2,0,68644,"[41,262,34,5,2,0,68644]"
52,484,11,1,4,0,234256,"[52,484,11,1,4,0,234256]"
44,301,3,5,3,0,90601,"[44,301,3,5,3,0,90601]"
40,429,4,4,4,1,184041,"[40,429,4,4,4,1,184041]"
40,13,6,1,1,1,169,"[40,13,6,1,1,1,169]"
24,67,18,3,4,1,4489,"[24,67,18,3,4,1,4489]"
4,368,19,3,2,1,135424,"[4,368,19,3,2,1,135424]"
27,416,5,7,4,0,173056,"[27,416,5,7,4,0,173056]"
27,140,16,1,2,0,19600,"[27,140,16,1,2,0,19600]"
50,329,2,1,2,1,108241,"[50,329,2,1,2,1,108241]"
28,89,5,3,1,0,7921,"[28,89,5,3,1,0,7921]"
41,217,27,3,1,0,47089,"[41,217,27,3,1,0,47089]"
17,479,17,4,4,0,229441,"[17,479,17,4,4,0,229441]"
49,171,34,7,2,1,29241,"[49,171,34,7,2,1,29241]"
30,163,13,6,4,0,26569,"[30,163,13,6,4,0,26569]"
17,378,12,4,4,0,142884,"[17,378,12,4,4,0,142884]"
21,264,5,4,2,0,69696,"[21,264,5,4,2,0,69696]"
28,92,26,5,4,0,8464,"[28,92,26,5,4,0,8464]"
48,249,3,7,3,1,62001,"[48,249,3,7,3,1,62001]"
56,415,10,2,4,0,172225,"[56,415,10,2,4,0,172225]"
9,193,21,2,1,0,37249,"[9,193,21,2,1,0,37249]"
26,97,15,3,2,1,9409,"[26,97,15,3,2,1,9409]"
37,360,22,4,2,0,129600,"[37,360,22,4,2,0,129600]"
41,252,29,7,4,0,63504,"[41,252,29,7,4,0,63504]"
40,375,16,5,4,0,140625,"[40,375,16,5,4,0,140625]"
9,123,4,6,2,1,15129,"[9,123,4,6,2,1,15129]"
37,179,43,6,1,0,32041,"[37,179,43,6,1,0,32041]"
26,278,16,6,2,1,77284,"[26,278,16,6,2,1,77284]"
24,472,17,5,2,0,222784,"[24,472,17,5,2,0,222784]"
9,197,2,4,3,1,38809,"[9,197,2,4,3,1,38809]"
13,31,118,3,4,1,961,"[13,31,118,3,4,1,961]"
56,315,2,5,3,1,99225,"[56,315,2,5,3,1,99225]"
38,17,545,3,3,0,289,"[38,17,545,3,3,0,289]"
36,352,15,7,4,1,123904,"[36,352,15,7,4,1,123904]"
19,254,29,2,1,1,64516,"[19,254,29,2,1,1,64516]"
2,426,3,3,1,1,181476,"[2,426,3,3,1,1,181476]"
10,213,37,7,1,1,45369,"[10,213,37,7,1,1,45369]"
13,507,15,4,2,0,257049,"[13,507,15,4,2,0,257049]"
3,120,38,2,4,1,14400,"[3,120,38,2,4,1,14400]"
61,60,152,2,2,1,3600,"[61,60,152,2,2,1,3600]"
44,37,29,4,3,1,1369,"[44,37,29,4,3,1,1369]"
20,214,24,6,3,0,45796,"[20,214,24,6,3,0,45796]"
6,451,4,6,3,0,203401,"[6,451,4,6,3,0,203401]"
3,377,21,3,4,0,142129,"[3,377,21,3,4,0,142129]"
13,259,31,7,4,1,67081,"[13,259,31,7,4,1,67081]"
46,14,624,7,4,0,196,"[46,14,624,7,4,0,196]"
28,353,19,4,1,0,124609,"[28,353,19,4,1,0,124609]"
11,205,32,4,3,1,42025,"[11,205,32,4,3,1,42025]"
20,321,16,3,1,1,103041,"[20,321,16,3,1,1,103041]"
50,378,10,4,3,1,142884,"[50,378,10,4,3,1,142884]"
24,159,20,7,2,0,25281,"[24,159,20,7,2,0,25281]"
10,36,63,5,3,0,1296,"[10,36,63,5,3,0,1296]"
64,7,206,5,4,0,49,"[64,7,206,5,4,0,49]"
36,25,205,1,2,1,625,"[36,25,205,1,2,1,625]"
22,473,10,1,2,1,223729,"[22,473,10,1,2,1,223729]"
60,443,3,7,4,1,196249,"[60,443,3,7,4,1,196249]"
58,264,11,4,2,0,69696,"[58,264,11,4,2,0,69696]"
20,37,104,4,4,1,1369,"[20,37,104,4,4,1,1369]"
49,228,35,5,4,0,51984,"[49,228,35,5,4,0,51984]"
6,1,9816,1,2,0,1,"[6,1,9816,1,2,0,1]"
60,137,63,5,1,1,18769,"[60,137,63,5,1,1,18769]"
36,470,4,4,2,1,220900,"[36,470,4,4,2,1,220900]"
59,348,1,4,4,1,121104,"[59,348,1,4,4,1,121104]"
47,25,315,7,3,1,625,"[47,25,315,7,3,1,625]"
11,161,4,2,1,0,25921,"[11,161,4,2,1,0,25921]"
59,132,50,2,4,1,17424,"[59,132,50,2,4,1,17424]"
10,401,15,2,4,1,160801,"[10,401,15,2,4,1,160801]"
62,428,15,4,3,1,183184,"[62,428,15,4,3,1,183184]"
28,469,16,4,4,1,219961,"[28,469,16,4,4,1,219961]"
46,380,3,5,4,0,144400,"[46,380,3,5,4,0,144400]"
35,18,422,6,3,1,324,"[35,18,422,6,3,1,324]"
12,72,4,1,3,0,5184,"[12,72,4,1,3,0,5184]"
38,353,20,4,3,0,124609,"[38,353,20,4,3,0,124609]"
14,350,25,3,4,1,122500,"[14,350,25,3,4,1,122500]"
12,218,19,2,4,1,47524,"[12,218,19,2,4,1,47524]"
28,481,6,4,1,0,231361,"[28,481,6,4,1,0,231361]"
7,282,6,4,2,1,79524,"[7,282,6,4,2,1,79524]"
1,250,10,1,3,1,62500,"[1,250,10,1,3,1,62500]"
50,411,2,3,3,0,168921,"[50,411,2,3,3,0,168921]"
43,138,52,6,3,1,19044,"[43,138,52,6,3,1,19044]"
2,7,44,3,2,1,49,"[2,7,44,3,2,1,49]"
10,423,22,3,4,0,178929,"[10,423,22,3,4,0,178929]"
25,479,5,3,3,0,229441,"[25,479,5,3,3,0,229441]"
10,473,2,1,3,0,223729,"[10,473,2,1,3,0,223729]"
34,233,6,1,2,0,54289,"[34,233,6,1,2,0,54289]"
11,345,9,3,3,0,119025,"[11,345,9,3,3,0,119025]"
43,80,24,5,2,0,6400,"[43,80,24,5,2,0,6400]"
14,170,54,1,2,0,28900,"[14,170,54,1,2,0,28900]"
54,430,11,4,4,0,184900,"[54,430,11,4,4,0,184900]"
5,311,15,3,1,0,96721,"[5,311,15,3,1,0,96721]"
54,39,227,3,2,0,1521,"[54,39,227,3,2,0,1521]"
43,412,23,1,4,0,169744,"[43,412,23,1,4,0,169744]"
42,165,29,7,3,0,27225,"[42,165,29,7,3,0,27225]"
40,478,17,6,2,1,228484,"[40,478,17,6,2,1,228484]"
41,378,21,1,2,0,142884,"[41,378,21,1,2,0,142884]"
18,174,48,1,3,1,30276,"[18,174,48,1,3,1,30276]"
49,110,63,5,2,0,12100,"[49,110,63,5,2,0,12100]"
7,439,10,6,2,1,192721,"[7,439,10,6,2,1,192721]"
29,24,50,3,2,0,576,"[29,24,50,3,2,0,576]"
34,120,17,3,2,1,14400,"[34,120,17,3,2,1,14400]"
23,339,14,6,2,0,114921,"[23,339,14,6,2,0,114921]"
10,503,3,3,1,1,253009,"[10,503,3,3,1,1,253009]"
57,95,49,7,3,1,9025,"[57,95,49,7,3,1,9025]"
3,397,7,5,3,1,157609,"[3,397,7,5,3,1,157609]"
22,232,12,6,4,1,53824,"[22,232,12,6,4,1,53824]"
59,412,18,5,1,0,169744,"[59,412,18,5,1,0,169744]"
17,338,7,3,4,1,114244,"[17,338,7,3,4,1,114244]"
20,451,20,6,2,0,203401,"[20,451,20,6,2,0,203401]"
1,274,30,1,3,1,75076,"[1,274,30,1,3,1,75076]"
11,391,15,5,1,0,152881,"[11,391,15,5,1,0,152881]"
64,63,93,3,2,1,3969,"[64,63,93,3,2,1,3969]"
27,45,26,5,4,0,2025,"[27,45,26,5,4,0,2025]"
21,84,76,1,3,1,7056,"[21,84,76,1,3,1,7056]"
64,407,6,2,1,1,165649,"[64,407,6,2,1,1,165649]"
14,435,15,5,3,1,189225,"[14,435,15,5,3,1,189225]"
64,196,14,5,2,0,38416,"[64,196,14,5,2,0,38416]"
55,327,10,7,2,0,106929,"[55,327,10,7,2,0,106929]"
50,248,29,3,3,1,61504,"[50,248,29,3,3,1,61504]"
48,482,18,6,4,1,232324,"[48,482,18,6,4,1,232324]"
24,241,32,1,3,0,58081,"[24,241,32,1,3,0,58081]"
